,ExpDate,Strike,calls_last_trade_price,calls_open_interest,calls_iv,calls_volume,calls_delta,calls_gamma,calls_theta,calls_rho,calls_vega,calls_theo,calls_change,puts_last_trade_price,puts_open_interest,puts_iv,puts_volume,puts_delta,puts_gamma,puts_theta,puts_rho,puts_vega,puts_theo,puts_change
546,230317,00733330,0.01,1614.0,1.3616,200.0,0.0002,0.0,-0.001,0.0,0.0005,0.0038,0.005,0.0,0.0,1.882,0.0,-1.0,0.0,-0.026,-0.0002,0.0,524.9193,0.0
547,230317,00741670,0.01,755.0,1.2758,0.0,0.0002,0.0,-0.001,0.0,0.0005,0.0035,0.0,0.0,0.0,1.914,0.0,-1.0,0.0,-0.0259,0.0001,0.0,533.2593,0.0
548,230317,00750000,0.02,754.0,1.345,0.0,0.0002,0.0,-0.0009,0.0,0.0005,0.0033,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0259,0.0,0.0,541.5893,0.0
549,230317,00758330,0.01,1235.0,1.3554,0.0,0.0002,0.0,-0.0009,0.0,0.0004,0.0031,0.0,0.0,0.0,1.9288,0.0,-1.0,0.0,-0.026,-0.0002,0.0,549.9193,0.0
550,230317,00766670,0.01,1260.0,1.3656,0.0,0.0002,0.0,-0.0008,0.0,0.0004,0.0029,0.0,0.0,0.0,1.9603,0.0,-1.0,0.0,-0.0259,0.0001,0.0,558.2593,0.0
551,230317,00775000,0.01,849.0,1.4146,0.0,0.0002,0.0,-0.0008,0.0,0.0004,0.0028,0.0,566.29,2.0,0.0,1.0,-1.0,0.0,-0.0259,0.0,0.0,566.5893,-4.91
552,230317,00783330,0.01,1306.0,1.4248,0.0,0.0002,0.0,-0.0007,0.0,0.0004,0.0026,0.0,574.65,0.0,1.9742,1.0,-1.0,0.0,-0.026,-0.0002,0.0,574.9193,-5.8
553,230317,00791670,0.01,1448.0,1.3347,0.0,0.0002,0.0,-0.0007,0.0,0.0004,0.0025,0.0,0.0,0.0,2.0051,0.0,-1.0,0.0,-0.0259,0.0001,0.0,583.2593,0.0
554,230317,00800000,0.01,5379.0,1.3442,0.0,0.0002,0.0,-0.0007,0.0,0.0003,0.0023,0.0,661.0,0.0,0.0,0.0,-1.0,0.0,-0.0259,0.0,0.0,591.5893,0.0
555,230317,00808330,0.01,1842.0,1.3535,0.0,0.0001,0.0,-0.0006,0.0,0.0003,0.0022,0.0,0.0,0.0,2.0182,0.0,-1.0,0.0,-0.026,-0.0002,0.0,599.9193,0.0
556,230317,00816670,0.01,2608.0,1.3627,0.0,0.0001,0.0,-0.0006,0.0,0.0003,0.0021,0.0,0.0,0.0,2.0486,0.0,-1.0,0.0,-0.0259,0.0001,0.0,608.2593,0.0
557,230317,00825000,0.01,60237.0,1.3718,20.0,0.0001,0.0,-0.0006,0.0,0.0003,0.002,0.005,612.25,0.0,0.0,0.0,-1.0,0.0,-0.0259,0.0,0.0,616.5893,0.0
558,230324,00020000,191.6,6.0,0.0,0.0,0.9999,0.0,0.0,0.017,0.0004,188.5121,0.0,0.02,122.0,2.2981,0.0,-0.0001,0.0,-0.001,0.0,0.0003,0.0057,0.0
559,230324,00025000,0.0,0.0,2.3394,0.0,0.9998,0.0,0.0,0.0218,0.0005,183.5356,0.0,0.0,0.0,2.4028,0.0,-0.0002,0.0,-0.0014,0.0,0.0005,0.0079,0.0
560,230324,00030000,0.0,0.0,1.7068,0.0,0.9998,0.0,0.0,0.0266,0.0007,178.5595,0.0,0.0,0.0,2.1944,0.0,-0.0003,0.0,-0.0018,-0.0001,0.0007,0.0105,0.0
561,230324,00035000,0.0,0.0,1.7386,0.0,0.9996,0.0,0.0,0.0315,0.0009,173.584,0.0,0.0,0.0,2.0199,0.0,-0.0004,0.0,-0.0022,-0.0001,0.0009,0.0137,0.0
562,230324,00040000,0.0,0.0,1.8886,0.0,0.9995,0.0,0.0,0.0362,0.0012,168.6093,0.0,0.0,0.0,1.8699,0.0,-0.0005,0.0,-0.0028,-0.0001,0.0012,0.0176,0.0
563,230324,00045000,0.0,0.0,1.6076,0.0,0.9994,0.0,0.0,0.0409,0.0015,163.6353,0.0,0.08,1.0,1.7635,0.0,-0.0007,0.0,-0.0034,-0.0001,0.0015,0.0224,0.0
564,230324,00050000,157.8,21.0,1.669,10.0,0.9991,0.0,0.0,0.0458,0.002,158.6624,4.775,0.01,1543.0,1.6214,3.0,-0.0009,0.0,-0.0042,-0.0002,0.002,0.0282,-0.02
565,230324,00055000,156.54,3.0,0.0,0.0,0.9989,0.0,0.0,0.0505,0.0025,153.6908,0.0,0.0,0.0,1.5575,0.0,-0.0012,0.0,-0.0051,-0.0003,0.0025,0.0353,0.0
566,230324,00060000,0.0,0.0,1.486,0.0,0.9985,0.0,0.0,0.0553,0.0031,148.7207,0.0,0.07,28.0,1.4759,1.0,-0.0015,0.0,-0.0061,-0.0003,0.0031,0.0439,0.03
567,230324,00065000,0.0,0.0,1.4044,0.0,0.9981,0.0001,0.0,0.06,0.0039,143.7525,0.0,0.04,8.0,1.3991,1.0,-0.0019,0.0001,-0.0073,-0.0004,0.0039,0.0544,-0.01
568,230324,00070000,0.0,0.0,1.3813,0.0,0.9976,0.0001,0.0,0.0647,0.0048,138.7865,0.0,0.05,26.0,1.3267,5.0,-0.0024,0.0001,-0.0087,-0.0005,0.0048,0.0671,-0.02
569,230324,00075000,0.0,0.0,1.3435,0.0,0.997,0.0001,0.0,0.0695,0.0059,133.8233,0.0,0.08,45.0,1.2686,0.0,-0.003,0.0001,-0.0103,-0.0006,0.0059,0.0827,0.0
570,230324,00080000,0.0,0.0,1.2989,0.0,0.9962,0.0001,0.0,0.0741,0.0073,128.8636,0.0,0.12,80.0,1.2358,13.0,-0.0038,0.0001,-0.0122,-0.0008,0.0073,0.1017,0.01
571,230324,00085000,117.0,1.0,1.1646,0.0,0.9953,0.0002,0.0,0.0787,0.0089,123.9082,0.0,0.12,26.0,1.1954,0.0,-0.0048,0.0002,-0.0144,-0.001,0.0089,0.1249,0.0
572,230324,00090000,113.46,0.0,1.2009,0.0,0.9941,0.0002,-0.0029,0.0832,0.0108,118.9578,0.0,0.19,33.0,1.1562,6.0,-0.0059,0.0002,-0.017,-0.0013,0.0108,0.1533,0.0
573,230324,00095000,0.0,0.0,1.1503,0.0,0.9927,0.0003,-0.0065,0.0878,0.0131,114.014,0.0,0.21,79.0,1.1174,7.0,-0.0074,0.0003,-0.02,-0.0016,0.0131,0.1882,-0.05
574,230324,00100000,112.0,12.0,1.0996,0.0,0.9909,0.0004,-0.0105,0.0922,0.0159,109.0781,0.0,0.22,364.0,1.0884,73.0,-0.0092,0.0004,-0.0235,-0.002,0.0159,0.2311,-0.1
575,230324,00105000,87.12,10.0,1.0352,0.0,0.9887,0.0004,-0.0151,0.0965,0.0192,104.1522,0.0,0.39,101.0,1.0481,2.0,-0.0114,0.0004,-0.0275,-0.0024,0.0192,0.2839,-0.01
576,230324,00110000,102.55,6.0,1.0103,0.0,0.986,0.0005,-0.0204,0.1007,0.0231,99.2385,0.0,0.36,116.0,1.0124,35.0,-0.0141,0.0005,-0.0322,-0.003,0.0231,0.349,-0.14
577,230324,00115000,98.72,2.0,0.9694,0.0,0.9826,0.0007,-0.0263,0.1048,0.0278,94.3401,0.0,0.44,69.0,0.9774,10.0,-0.0174,0.0007,-0.0375,-0.0037,0.0278,0.4293,-0.175
578,230324,00120000,76.26,2.0,0.9434,0.0,0.9786,0.0008,-0.0331,0.1088,0.0332,89.4608,0.0,0.57,610.0,0.9487,117.0,-0.0215,0.0008,-0.0437,-0.0046,0.0332,0.5289,-0.185
579,230324,00125000,83.8,10.0,0.9185,4.0,0.9735,0.001,-0.0408,0.1125,0.0397,84.605,4.375,0.66,490.0,0.9284,93.0,-0.0266,0.001,-0.0508,-0.0056,0.0397,0.652,-0.27
580,230324,00130000,72.05,172.0,0.8879,3.0,0.9674,0.0012,-0.0495,0.1159,0.0472,79.7791,-2.75,0.81,378.0,0.903,44.0,-0.0327,0.0013,-0.059,-0.0069,0.0472,0.805,-0.335
581,230324,00135000,73.11,38.0,0.8677,3.0,0.9598,0.0015,-0.0593,0.119,0.056,74.9898,3.06,1.0,518.0,0.8732,423.0,-0.0403,0.0015,-0.0682,-0.0085,0.056,0.9947,-0.415
582,230324,00140000,68.12,27.0,0.8523,5.0,0.9506,0.0018,-0.0703,0.1218,0.066,70.2467,2.77,1.21,523.0,0.8471,233.0,-0.0495,0.0018,-0.0786,-0.0105,0.0661,1.2309,-0.54
583,230324,00145000,63.4,55.0,0.8225,14.0,0.9395,0.0022,-0.0825,0.1242,0.0776,65.5606,2.55,1.55,385.0,0.8273,130.0,-0.0606,0.0022,-0.0904,-0.0128,0.0777,1.5239,-0.59
584,230324,00146000,57.15,11.0,0.816,2.0,0.937,0.0023,-0.0851,0.1246,0.0801,64.6314,-2.6,2.06,51.0,0.8219,5.0,-0.0631,0.0023,-0.0928,-0.0134,0.0802,1.5906,-0.175
585,230324,00147000,61.97,88.0,0.8156,1.0,0.9345,0.0024,-0.0878,0.125,0.0826,63.7052,2.92,2.29,43.0,0.8187,17.0,-0.0657,0.0024,-0.0954,-0.0139,0.0827,1.6603,-0.04
586,230324,00148000,58.3,77.0,0.8146,3.0,0.9318,0.0025,-0.0905,0.1253,0.0852,62.782,0.175,1.85,97.0,0.8145,7.0,-0.0684,0.0025,-0.098,-0.0145,0.0853,1.733,-0.58
587,230324,00149000,55.2,60.0,0.8132,1.0,0.929,0.0026,-0.0932,0.1257,0.0878,61.8619,-2.05,1.96,86.0,0.8107,1.0,-0.0712,0.0026,-0.1006,-0.015,0.0879,1.8088,-0.585
588,230324,00150000,60.19,68.0,0.8001,5.0,0.9261,0.0027,-0.096,0.126,0.0905,60.9451,3.965,1.88,762.0,0.8082,179.0,-0.0741,0.0027,-0.1033,-0.0156,0.0906,1.888,-0.765
589,230324,00152500,57.85,24.0,0.7971,11.0,0.9185,0.0029,-0.1033,0.1267,0.0976,58.6684,3.7,2.17,139.0,0.802,20.0,-0.0818,0.0029,-0.1103,-0.0173,0.0977,2.101,-0.765
590,230324,00155000,54.1,476.0,0.7914,6.0,0.9101,0.0032,-0.1108,0.1272,0.105,56.4155,2.125,2.31,684.0,0.7907,51.0,-0.0901,0.0032,-0.1175,-0.019,0.1052,2.338,-0.94
591,230324,00157500,59.04,69.0,0.7834,0.0,0.901,0.0034,-0.1186,0.1275,0.1127,54.1885,0.0,2.59,440.0,0.7827,14.0,-0.0992,0.0034,-0.125,-0.0209,0.1128,2.601,-1.01
592,230324,00160000,50.27,102.0,0.7734,15.0,0.8912,0.0037,-0.1266,0.1277,0.1206,51.9895,2.645,3.02,578.0,0.7757,131.0,-0.1091,0.0037,-0.1328,-0.023,0.1208,2.892,-0.98
593,230324,00162500,43.49,49.0,0.7597,4.0,0.8805,0.004,-0.1348,0.1277,0.129,49.8211,-2.11,3.5,146.0,0.7701,12.0,-0.1198,0.004,-0.1407,-0.0252,0.1292,3.2138,-0.9
594,230324,00165000,40.85,101.0,0.7522,4.0,0.869,0.0043,-0.1432,0.1274,0.1375,47.6861,-2.675,3.75,652.0,0.7626,175.0,-0.1313,0.0043,-0.1489,-0.0276,0.1377,3.5691,-1.1
595,230324,00167500,45.18,17.0,0.7495,1.0,0.8567,0.0046,-0.1517,0.127,0.1461,45.5864,3.655,4.17,515.0,0.7566,21.0,-0.1437,0.0046,-0.1571,-0.0302,0.1464,3.9597,-1.18
596,230324,00170000,42.26,180.0,0.7411,4.0,0.8436,0.0049,-0.1602,0.1264,0.155,43.5247,2.585,4.45,1063.0,0.7483,191.0,-0.1569,0.005,-0.1655,-0.033,0.1553,4.3884,-1.45
597,230324,00172500,41.2,36.0,0.7446,6.0,0.8295,0.0053,-0.1688,0.1255,0.1639,41.5038,3.425,5.22,303.0,0.7443,72.0,-0.171,0.0053,-0.1738,-0.0359,0.1642,4.8584,-1.28
598,230324,00175000,38.94,153.0,0.7333,7.0,0.8146,0.0056,-0.1773,0.1245,0.1727,39.5258,3.265,5.44,598.0,0.7394,106.0,-0.186,0.0056,-0.182,-0.039,0.173,5.3711,-1.66
599,230324,00177500,33.7,82.0,0.7342,3.0,0.7989,0.0059,-0.1856,0.1232,0.1816,37.5928,-0.4,6.22,480.0,0.7336,57.0,-0.2018,0.006,-0.1901,-0.0422,0.1819,5.9291,-1.58
600,230324,00180000,34.55,301.0,0.7244,9.0,0.7823,0.0062,-0.1937,0.1216,0.1902,35.7079,2.35,6.65,994.0,0.7309,415.0,-0.2184,0.0063,-0.198,-0.0456,0.1905,6.5356,-1.85
601,230324,00182500,33.75,36.0,0.7243,4.0,0.7649,0.0066,-0.2016,0.12,0.1986,33.8726,3.3,7.52,159.0,0.7233,52.0,-0.2359,0.0066,-0.2057,-0.0492,0.1988,7.1917,-1.78
602,230324,00185000,30.58,109.0,0.7191,7.0,0.7468,0.0069,-0.2091,0.1181,0.2067,32.0887,1.78,8.05,546.0,0.7174,210.0,-0.2541,0.0069,-0.213,-0.0529,0.207,7.8995,-2.1
603,230324,00187500,29.9,141.0,0.7153,60.0,0.728,0.0072,-0.2162,0.116,0.2144,30.3589,2.7,9.1,93.0,0.714,16.0,-0.273,0.0072,-0.2198,-0.0567,0.2147,8.6617,-1.95
604,230324,00190000,28.3,417.0,0.708,11.0,0.7085,0.0074,-0.2228,0.1137,0.2216,28.6844,2.625,9.5,667.0,0.7116,812.0,-0.2926,0.0075,-0.2262,-0.0606,0.2219,9.4795,-2.5
605,230324,00192500,25.4,87.0,0.7043,18.0,0.6884,0.0077,-0.2288,0.1112,0.2284,27.0662,1.2,10.75,193.0,0.707,45.0,-0.3128,0.0078,-0.2321,-0.0647,0.2286,10.3538,-2.25
606,230324,00195000,24.6,503.0,0.7048,140.0,0.6677,0.008,-0.2343,0.1086,0.2345,25.5064,1.85,11.4,405.0,0.7045,146.0,-0.3336,0.008,-0.2373,-0.0688,0.2348,11.2869,-2.675
607,230324,00197500,22.8,1146.0,0.7017,23.0,0.6466,0.0082,-0.2391,0.1058,0.24,24.0058,1.4,12.3,139.0,0.6997,86.0,-0.3548,0.0082,-0.2419,-0.0729,0.2402,12.2796,-2.9
608,230324,00200000,22.5,2591.0,0.6976,526.0,0.6252,0.0084,-0.2432,0.1029,0.2448,22.5644,2.45,13.45,1817.0,0.6969,598.0,-0.3764,0.0084,-0.2459,-0.077,0.245,13.3317,-2.925
609,230324,00202500,20.9,721.0,0.6943,373.0,0.6034,0.0086,-0.2466,0.0999,0.2489,21.1836,2.05,14.7,137.0,0.6948,302.0,-0.3984,0.0086,-0.2491,-0.0813,0.249,14.445,-2.925
610,230324,00205000,19.7,1511.0,0.6918,611.0,0.5814,0.0087,-0.2493,0.0967,0.2522,19.8637,2.0,15.55,172.0,0.6935,207.0,-0.4205,0.0088,-0.2516,-0.0854,0.2522,15.6196,-3.375
611,230324,00207500,18.5,346.0,0.6871,151.0,0.5593,0.0088,-0.2512,0.0936,0.2547,18.6039,1.95,17.0,137.0,0.692,130.0,-0.4428,0.0089,-0.2533,-0.0895,0.2547,16.8545,-3.3
612,230324,00210000,17.23,2562.0,0.6872,212.0,0.5372,0.0089,-0.2524,0.0902,0.2564,17.4044,1.73,18.0,436.0,0.6903,267.0,-0.4651,0.009,-0.2543,-0.0938,0.2563,18.1504,-3.75
613,230324,00212500,16.1,492.0,0.6851,166.0,0.515,0.009,-0.2528,0.0869,0.2573,16.2652,1.65,19.5,947.0,0.6864,2045.0,-0.4874,0.009,-0.2546,-0.0977,0.2571,19.5071,-3.725
614,230324,00215000,14.96,1197.0,0.6848,589.0,0.4931,0.009,-0.2524,0.0836,0.2574,15.1846,1.485,21.16,567.0,0.6843,116.0,-0.5096,0.0091,-0.2541,-0.1016,0.2572,20.9227,-3.565
615,230324,00217500,13.85,275.0,0.6815,23.0,0.4713,0.009,-0.2514,0.0802,0.2568,14.1619,1.25,23.35,59.0,0.686,18.0,-0.5315,0.0091,-0.2529,-0.1053,0.2564,22.3968,-2.975
616,230324,00220000,13.05,1668.0,0.682,2675.0,0.4499,0.0089,-0.2497,0.0768,0.2554,13.1966,1.275,24.35,855.0,0.6847,264.0,-0.5532,0.009,-0.251,-0.1091,0.2548,23.929,-3.65
617,230324,00222500,12.19,289.0,0.6815,57.0,0.4288,0.0089,-0.2473,0.0735,0.2534,12.2866,1.215,30.3,80.0,0.6813,3.0,-0.5746,0.009,-0.2485,-0.1125,0.2526,25.5168,0.6
618,230324,00225000,11.35,498.0,0.6791,107.0,0.4081,0.0088,-0.2444,0.0702,0.2506,11.4301,1.1,29.05,111.0,0.6829,0.0,-0.5955,0.0089,-0.2454,-0.1158,0.2498,27.1586,0.0
619,230324,00230000,9.8,684.0,0.6785,292.0,0.3682,0.0085,-0.2368,0.0636,0.2433,9.8729,0.925,32.1,225.0,0.6825,7.0,-0.6358,0.0086,-0.2375,-0.1217,0.242,30.6002,-3.0
620,230324,00235000,8.25,695.0,0.6788,194.0,0.3307,0.0082,-0.2275,0.0575,0.2339,8.5086,0.55,34.37,108.0,0.6798,25.0,-0.6739,0.0083,-0.2278,-0.1266,0.2321,34.2366,-4.555
621,230324,00240000,7.25,261.0,0.6798,92.0,0.2958,0.0078,-0.2167,0.0516,0.223,7.3221,0.575,43.1,137.0,0.6852,3.0,-0.7094,0.008,-0.2168,-0.1305,0.2206,38.0532,0.125
622,230324,00245000,6.04,593.0,0.681,63.0,0.2637,0.0074,-0.205,0.0462,0.2108,6.2948,0.24,39.75,21.0,0.6877,0.0,-0.7421,0.0075,-0.2048,-0.1333,0.2078,42.0315,0.0
623,230324,00250000,5.25,1489.0,0.6832,396.0,0.2344,0.0069,-0.1928,0.0412,0.1981,5.4108,0.225,51.45,41.0,0.6848,6.0,-0.772,0.0071,-0.1923,-0.1353,0.1944,46.155,0.1
624,230324,00255000,4.7,329.0,0.686,219.0,0.2079,0.0064,-0.1803,0.0366,0.1849,4.6523,0.325,60.5,21.0,0.6913,0.0,-0.7991,0.0066,-0.1795,-0.1358,0.1804,50.4063,0.0
625,230324,00260000,4.0,847.0,0.6887,382.0,0.1842,0.0059,-0.1679,0.0325,0.1719,4.0042,0.2,60.0,5.0,0.6968,1.0,-0.8234,0.0061,-0.1668,-0.1359,0.1665,54.7699,-0.075
626,230324,00265000,3.4,364.0,0.6923,128.0,0.163,0.0055,-0.1558,0.0288,0.159,3.4511,0.075,76.86,1.0,0.7018,0.0,-0.8452,0.0056,-0.1543,-0.1346,0.1526,59.2306,0.0
627,230324,00270000,2.97,639.0,0.6968,1611.0,0.1442,0.005,-0.1441,0.0256,0.1466,2.9804,0.105,62.2,4.0,0.7068,0.0,-0.8646,0.0052,-0.1424,-0.1323,0.1394,63.7752,0.0
628,230324,00275000,2.47,270.0,0.7015,62.0,0.1276,0.0046,-0.1331,0.0226,0.1349,2.5794,-0.05,82.1,3.0,0.7128,0.0,-0.8819,0.0048,-0.131,-0.1295,0.1266,68.3913,0.0
629,230324,00280000,2.22,370.0,0.7062,35.0,0.113,0.0042,-0.1227,0.02,0.1237,2.2384,0.02,0.0,0.0,0.7205,0.0,-0.8971,0.0044,-0.1203,-0.1255,0.1144,73.0689,0.0
630,230324,00285000,1.91,301.0,0.7158,28.0,0.1002,0.0038,-0.113,0.0178,0.1135,1.9477,-0.03,0.0,0.0,0.7266,0.0,-0.9105,0.004,-0.1103,-0.1213,0.1031,77.798,0.0
631,230324,00290000,1.67,287.0,0.7217,62.0,0.0889,0.0034,-0.104,0.0158,0.1039,1.6997,-0.045,0.0,0.0,0.7364,0.0,-0.9224,0.0037,-0.101,-0.116,0.0923,82.5711,0.0
632,230324,00295000,1.28,96.0,0.7231,18.0,0.079,0.0031,-0.0957,0.014,0.0951,1.488,-0.22,0.0,0.0,0.7429,0.0,-0.9328,0.0034,-0.0923,-0.1104,0.0824,87.3815,0.0
633,230324,00300000,1.3,826.0,0.7273,211.0,0.0704,0.0028,-0.0881,0.0125,0.0871,1.3065,-0.035,95.0,6.0,0.7489,5.0,-0.942,0.0031,-0.0844,-0.1043,0.0733,92.2231,-2.825
634,230324,00310000,1.03,256.0,0.7418,45.0,0.0562,0.0024,-0.0747,0.01,0.073,1.017,-0.025,0.0,0.0,0.7647,0.0,-0.9574,0.0026,-0.0703,-0.0909,0.057,101.9825,0.0
635,230324,00320000,0.77,338.0,0.7512,50.0,0.0452,0.0019,-0.0635,0.008,0.0614,0.8014,-0.08,108.24,1.0,0.7767,0.0,-0.9694,0.0022,-0.0585,-0.076,0.043,111.8185,0.0
636,230324,00330000,0.64,157.0,0.7671,26.0,0.0366,0.0016,-0.0543,0.0065,0.0518,0.6395,-0.04,0.0,0.0,0.805,0.0,-0.9789,0.0019,-0.0486,-0.0606,0.0313,121.7104,0.0
637,230324,00340000,0.55,357.0,0.7775,15.0,0.03,0.0013,-0.0466,0.0053,0.0439,0.5162,-0.01,0.0,0.0,0.8278,0.0,-0.9865,0.0016,-0.0407,-0.0444,0.0209,131.643,0.0
638,230324,00350000,0.4,285.0,0.7903,12.0,0.0248,0.0011,-0.0402,0.0044,0.0374,0.4216,-0.06,0.0,0.0,0.808,0.0,-0.9922,0.0013,-0.0336,-0.0255,0.0111,141.6058,0.0
639,230324,00360000,0.35,765.0,0.7995,354.0,0.0207,0.001,-0.0349,0.0036,0.0321,0.3481,-0.035,147.74,0.0,0.8234,0.0,-0.9959,0.0009,-0.0257,0.0,0.0039,151.5893,0.0
640,230331,00025000,0.0,0.0,0.0,0.0,0.9998,0.0,0.0,0.0343,0.0008,183.5695,0.0,0.0,0.0,2.2807,0.0,-0.0003,0.0,-0.0019,-0.0001,0.0008,0.0135,0.0
641,230331,00030000,0.0,0.0,0.0,0.0,0.9996,0.0,0.0,0.0399,0.0011,178.5994,0.0,0.0,0.0,2.0826,0.0,-0.0004,0.0,-0.0024,-0.0001,0.0011,0.0176,0.0
642,230331,00035000,0.0,0.0,0.0,0.0,0.9995,0.0,0.0,0.0454,0.0015,173.6302,0.0,0.01,1.0,1.9556,1.0,-0.0006,0.0,-0.003,-0.0002,0.0015,0.0226,-0.01
643,230331,00040000,0.0,0.0,0.0,0.0,0.9993,0.0,0.0,0.0509,0.0019,168.6619,0.0,0.01,5.0,1.5556,5.0,-0.0008,0.0,-0.0037,-0.0002,0.0019,0.0287,-0.015
644,230331,00045000,0.0,0.0,1.5026,0.0,0.999,0.0,0.0,0.0563,0.0024,163.6949,0.0,0.03,2.0,1.6832,0.0,-0.001,0.0,-0.0044,-0.0003,0.0024,0.0359,0.0
645,230331,00050000,0.0,0.0,0.0,0.0,0.9988,0.0,0.0,0.0618,0.003,158.7293,0.0,0.04,5.0,1.4809,2.0,-0.0013,0.0,-0.0053,-0.0004,0.003,0.0446,-0.01
646,230331,00055000,0.0,0.0,0.0,0.0,0.9984,0.0,0.0,0.0673,0.0038,153.7654,0.0,0.0,0.0,1.4542,0.0,-0.0017,0.0,-0.0064,-0.0004,0.0038,0.055,0.0
647,230331,00060000,0.0,0.0,0.0,0.0,0.998,0.0001,0.0,0.0728,0.0047,148.8038,0.0,0.08,12.0,1.3755,0.0,-0.0021,0.0001,-0.0075,-0.0006,0.0047,0.0676,0.0
648,230331,00065000,0.0,0.0,0.0,0.0,0.9974,0.0001,0.0,0.0782,0.0058,143.8446,0.0,0.05,9.0,1.3232,1.0,-0.0027,0.0001,-0.0089,-0.0007,0.0058,0.0828,-0.025
649,230331,00070000,0.0,0.0,0.0,0.0,0.9968,0.0001,0.0,0.0835,0.0071,138.8886,0.0,0.11,20.0,1.2773,1.0,-0.0033,0.0001,-0.0105,-0.0009,0.0071,0.101,0.0
650,230331,00075000,0.0,0.0,0.9882,0.0,0.9959,0.0001,0.0,0.0888,0.0086,133.9364,0.0,0.13,58.0,1.2638,6.0,-0.0042,0.0001,-0.0123,-0.0011,0.0086,0.1231,-0.005
651,230331,00080000,117.91,4.0,1.0823,0.0,0.9949,0.0002,0.0,0.0942,0.0104,128.9887,0.0,0.17,48.0,1.1938,1.0,-0.0051,0.0002,-0.0143,-0.0013,0.0104,0.1498,0.0
652,230331,00085000,0.0,0.0,1.0554,0.0,0.9937,0.0002,-0.002,0.0994,0.0126,124.0467,0.0,0.18,8.0,1.1539,1.0,-0.0064,0.0002,-0.0167,-0.0016,0.0126,0.1821,-0.02
653,230331,00090000,0.0,0.0,1.0468,0.0,0.9923,0.0003,-0.0053,0.1046,0.0151,119.1116,0.0,0.28,61.0,1.1212,25.0,-0.0078,0.0003,-0.0195,-0.002,0.0152,0.2213,0.025
654,230331,00095000,0.0,0.0,1.0049,0.0,0.9905,0.0003,-0.0091,0.1097,0.0182,114.1848,0.0,0.27,188.0,1.0784,65.0,-0.0096,0.0003,-0.0226,-0.0025,0.0182,0.2688,-0.045
655,230331,00100000,116.1,2.0,0.9936,0.0,0.9883,0.0004,-0.0133,0.1146,0.0218,109.2683,0.0,0.33,395.0,1.0438,611.0,-0.0118,0.0004,-0.0262,-0.0031,0.0218,0.3267,-0.095
656,230331,00105000,103.45,2.0,0.9591,2.0,0.9856,0.0005,-0.018,0.1195,0.026,104.3644,4.55,0.5,164.0,1.0042,7.0,-0.0145,0.0005,-0.0304,-0.0037,0.026,0.3971,-0.025
657,230331,00110000,93.26,1.0,0.9322,1.0,0.9823,0.0006,-0.0232,0.1242,0.031,99.4759,-0.79,0.55,61.0,0.9766,27.0,-0.0178,0.0006,-0.0351,-0.0046,0.031,0.483,-0.095
658,230331,00115000,92.37,5.0,0.9168,4.0,0.9784,0.0008,-0.0292,0.1287,0.0367,94.6064,3.145,0.65,133.0,0.9402,76.0,-0.0217,0.0008,-0.0404,-0.0056,0.0367,0.588,-0.135
659,230331,00120000,84.23,26.0,0.8933,20.0,0.9736,0.0009,-0.0359,0.133,0.0435,89.7602,-0.22,0.71,175.0,0.9236,58.0,-0.0265,0.0009,-0.0465,-0.0068,0.0435,0.7163,-0.235
660,230331,00125000,79.8,48.0,0.8029,14.0,0.9678,0.0011,-0.0433,0.137,0.0512,84.9428,-0.1,0.86,90.0,0.8926,77.0,-0.0324,0.0011,-0.0534,-0.0083,0.0513,0.8735,-0.29
661,230331,00130000,82.08,11.0,0.8552,0.0,0.9608,0.0014,-0.0517,0.1407,0.0602,80.1604,0.0,1.09,161.0,0.8664,21.0,-0.0394,0.0014,-0.0612,-0.0101,0.0603,1.0657,-0.345
662,230331,00135000,69.62,8.0,0.833,1.0,0.9523,0.0016,-0.0609,0.144,0.0704,75.4215,-0.955,1.27,292.0,0.8434,159.0,-0.0478,0.0017,-0.0699,-0.0122,0.0705,1.3016,-0.5
663,230331,00140000,71.0,36.0,0.8154,2.0,0.9422,0.002,-0.0711,0.1467,0.082,70.7352,5.05,1.57,268.0,0.8224,114.0,-0.058,0.002,-0.0795,-0.0148,0.0822,1.5902,-0.605
664,230331,00145000,61.4,49.0,0.7971,35.0,0.9302,0.0023,-0.0823,0.1491,0.095,66.1137,-0.05,1.94,337.0,0.8041,100.0,-0.0701,0.0024,-0.0902,-0.0178,0.0952,1.9438,-0.74
665,230331,00150000,61.0,148.0,0.7776,12.0,0.9159,0.0028,-0.0944,0.1507,0.1095,61.5695,4.05,2.35,576.0,0.786,321.0,-0.0844,0.0028,-0.1017,-0.0215,0.1097,2.375,-0.85
666,230331,00155000,49.6,319.0,0.7356,13.0,0.8991,0.0032,-0.1074,0.1517,0.1252,57.1184,-3.2,2.9,155.0,0.7705,76.0,-0.1012,0.0032,-0.1142,-0.0257,0.1254,2.8996,-1.0
667,230331,00160000,51.57,75.0,0.7342,6.0,0.8797,0.0037,-0.121,0.1519,0.1421,52.7758,3.145,3.65,423.0,0.7554,123.0,-0.1207,0.0037,-0.1273,-0.0306,0.1424,3.5331,-1.025
